image_id,image_path,category_id,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9
2286,datasets/oral1/DSCN8288.JPG,2,20.82258362089415,12.23390253553478,2.25807159218095,0.6433526107679061,0.42033565378484666,0.07283461409144185,0.03222154550253343,0.004292235097791732,0.9939971266954736,0.0035280115229146714,0.0010566512767065472,0.0002833326034785711,0.015224456787109375,0.04941844940185547,0.025534311930338543,0.13801034291585287,0.16466999053955078,0.2201070785522461,0.10265763600667317,0.0777133305867513,0.11701552073160808,0.08964888254801433
2287,datasets/oral1/DSC_4435.JPG,2,9.613667958345708,4.605523083317763,1.5966524923122234,0.26388460297492505,0.4994893938492058,0.03974442579658375,0.059647651754567786,0.003698586678065922,0.9983081416405984,0.0008105775485750033,0.00357152190324936,0.00045518662358089824,0.035544625,0.07992045833333333,0.02882091666666667,0.09630208333333333,0.06832633333333334,0.13704979166666667,0.09254666666666667,0.09526025,0.20709104166666667,0.15913783333333334
2288,datasets/oral1/DSCN1284.JPG,2,7.867114684971863,4.992849463404941,1.166473521634569,0.37865154620849795,0.6171457147613107,0.07910042051033561,0.06627531473747998,0.008523519418401612,0.9916499562272537,0.005301712086692872,0.0044650677268279005,0.0011447050097508832,0.004840272845643939,0.02807718072055785,0.0046228666279269975,0.1295996631800964,0.09477212869102962,0.2503801666343836,0.04958929897339876,0.10879709963627755,0.28817135309056474,0.041149969600120524
2289,datasets/oral1/13-3-13 049 2.jpg,2,10.652677468637286,6.552302452656598,1.3585603312413912,0.41691349129806543,0.5693494044765147,0.08055397679230776,0.044906382017940956,0.005929532383813224,0.9960776814401138,0.0024127551743126172,0.002051742500231941,0.0005408017600125101,0.007484961475550964,0.03673795169378444,0.009342750570334022,0.13824984127496556,0.10474170863464187,0.23861231948390152,0.06612259625731749,0.10347728886880166,0.23592996728650137,0.0593006144542011
2292,datasets/oral1/004.JPG,2,3.3271509778259265,2.047000515259041,0.9147771563452127,0.2899741588416503,0.6532489157808439,0.07680360561800625,0.05642097350334974,0.007169899523819076,0.9979463900783498,0.001264076065050702,0.003234733710247356,0.0008210483971752418,0.004576291591339532,0.02768003185261708,0.003081350615530303,0.12292177815082644,0.0713442127238292,0.24797591952909778,0.04323609407283058,0.11291352579416322,0.32643467926782027,0.03983611640194559
2293,datasets/oral1/Immagine 034.jpg,2,14.738788121997061,9.343390152075125,1.3014035629121516,0.4208162974697997,0.6109667905725437,0.0779908262198033,0.04151998617093549,0.005431261239330179,0.9956733532656536,0.0027428739848022548,0.0017534078502845247,0.00045613141091604747,0.005738986096763085,0.030802745136019282,0.005437509415891873,0.13256348328813705,0.09409821985838498,0.2440225900697314,0.05289326817536157,0.11038199600766184,0.27722201596935264,0.046839185982696284
2294,datasets/oral1/DSCN2055.jpg,2,4.655319925010619,2.953979078939388,0.742817213239572,0.2375321606583911,0.7331971474774686,0.06323101764003716,0.07414604694723363,0.008187136890175582,0.9986402213169417,0.0008629509637462571,0.005564665488359845,0.001222144204204251,0.005999772673467631,0.01837040504476584,0.00213740745523416,0.09442525396005509,0.0445181686359332,0.20697256881671833,0.027841615282799586,0.09383356604037535,0.476718366638688,0.02918287545196281
2295,datasets/oral1/DSCN7096.jpg,2,26.133336683372523,13.14257440038691,1.8554274068398076,0.5168650725446744,0.5276039661485,0.06888417254904367,0.055872223301793374,0.005388318600840259,0.9966440293148754,0.0016880235257255001,0.0031507393140296235,0.0006145002389143716,0.012245871803977272,0.0430080949767562,0.01669908423725895,0.13082507425103307,0.11658219266528926,0.2104969707730716,0.07401361806990359,0.08800109358858471,0.23179235537190082,0.07633564426222451
2296,datasets/oral1/DSC_9384.JPG,2,12.73804463200935,5.850820137409233,1.9375304236170292,0.3237571408474114,0.4349335418596784,0.03709545149398832,0.03603608248733423,0.0021736304496143806,0.9956296335123249,0.0020082280265914694,0.001303323910365448,0.00015877472951051144,0.061290226063829785,0.07755684840425532,0.03378507313829787,0.08482679521276595,0.08100880984042554,0.11154704122340425,0.08275066489361702,0.10226845079787233,0.15882413563829786,0.20614195478723404
2297,datasets/oral1/DSCN4806.jpg,2,5.181802187354047,2.8040206724544383,1.1788352939210587,0.29058727804344503,0.5727020497174576,0.0675377707810189,0.043659743599585084,0.004357541098733886,0.9993772231207836,0.00033708961334733077,0.0019251613756086665,0.00038957010839410717,0.013218567062672177,0.051345194666838845,0.012395517228391873,0.12453979828469353,0.08480473457945936,0.21311458871384298,0.07844497218276515,0.10294142373665634,0.23099553552212465,0.08819966802255509
2298,datasets/oral1/DSCN2221.jpg,2,10.686834240969697,6.40186973704655,1.2240897349029958,0.370520523036046,0.5958191588699977,0.077996818125063,0.04672110783778898,0.005858903722417145,0.9949714128620754,0.0030125426069205568,0.0022171886704188608,0.000556091702654894,0.007494881790203168,0.03682017260674931,0.007435528043216254,0.1318379551911157,0.09570581525482094,0.2395905633931646,0.060302061811294765,0.10723271645790289,0.25640717813791325,0.05717312731361915
2300,datasets/oral1/Immagine 019.jpg,2,12.219655407830357,6.190073900271012,1.5921533160506771,0.4088326387286422,0.5143505552405794,0.06976931624530382,0.036685210937947736,0.0042493761530416375,0.9962640466885101,0.0018930360633843278,0.0013638618992517593,0.0003186599646986232,0.01564568133393595,0.05486909220041322,0.01782327447055785,0.13085987942277894,0.10988396258393596,0.20889509216813015,0.08988275869490359,0.09516625102229684,0.18183079238765495,0.09514321571539257
2301,datasets/oral1/DSCN7757.jpg,2,2.908715462934379,1.275794609584324,1.0889874396934005,0.25202747140366133,0.5771816400763224,0.06541350322081535,0.04318263795898089,0.004497992139949298,0.9993840812747142,0.00027035222296606533,0.0018849721543874633,0.0003979355838697591,0.014623384501980028,0.05547372697141873,0.01263881714876033,0.1215959869468836,0.08041205287964875,0.20599785586690772,0.08204739152892562,0.1015448452027376,0.23000703501635675,0.09565890393638085
2302,datasets/oral1/Immagine 013.jpg,2,10.971650540622727,6.830013502672465,1.2847127236599352,0.38597043336336295,0.5928146077913813,0.07636196122748207,0.05607255081781614,0.006992178576382583,0.995383672400783,0.002873844420652143,0.0031930215164605973,0.0007972002140972387,0.00810052540676653,0.039554816632231406,0.008124401418302342,0.1333750995394284,0.08968586567019628,0.2344420882295971,0.06465741622546488,0.10866140990874655,0.2519926381176825,0.06140573885158402
2303,datasets/oral1/DSC_5041.JPG,2,43.86549655163797,24.791028286055436,2.875963384166886,0.6572403346846846,0.3766572240524552,0.04299224208560223,0.035650989491241465,0.0028142127771033794,0.9800874810348201,0.011259394993192246,0.0012789128452594214,0.00020319839645011962,0.054676695478723406,0.07308826462765958,0.043243018617021275,0.10232546542553192,0.10942769281914894,0.11539893617021277,0.08651695478723405,0.09280568484042553,0.1374873670212766,0.18502992021276596
2304,datasets/oral1/002.JPG,2,5.639437630775743,3.5152181019607593,0.9337739364023255,0.292247117856127,0.6703163033449983,0.07105891425688078,0.05926851648140292,0.006905365315992846,0.9980781080130828,0.0011985560145727628,0.003560441116053648,0.0008303089908951231,0.0048042906874139115,0.02824683491520317,0.003171642292957989,0.11615545099431818,0.06355441174888085,0.23485487420368456,0.04076240476497934,0.11038535882618801,0.3585694368220558,0.039495294744318184
2305,datasets/oral1/Immagine 170.jpg,2,56.98166783359988,28.090311946980584,2.9427204789868853,0.8385506480106218,0.465771121992724,0.06939064286483096,0.04269398097389659,0.004100785265871478,0.9906039860311903,0.004631962216225819,0.0018395924511962326,0.0003571572890935732,0.012602330567751377,0.040509688952737606,0.021574834818353993,0.1331336491692493,0.14788515705707644,0.22178326231060605,0.07787278861053719,0.07777005450456267,0.19855207122718663,0.06831616278193871
2306,datasets/oral1/15-10-13 023.jpg,2,4.182092847874806,2.3609240844121033,1.025612838998515,0.30014640692798417,0.6107125925419502,0.07933954266341588,0.05077693394450838,0.006499193716095815,0.9981031931729533,0.0010719080297939914,0.0026205365397643063,0.0006708270246797783,0.0066331227620442705,0.036289215087890625,0.006906827290852864,0.13304901123046875,0.07739003499348958,0.23825295766194662,0.06062539418538412,0.11020278930664062,0.2731622060139974,0.057488441467285156
